Query: Every name in the DOW. sites: "http://www.cnbc.com/". 
Observations: Did not work because Google cuts the search query off after 32 words, which was "Johnson" in "Johnson and Johnson"

http://www.cnbc.com/id/101262486|12/10/2013|1|48
http://www.cnbc.com/id/101261868|12/10/2013|0|45
http://www.cnbc.com/id/101261115|12/10/2013|0|28
http://www.cnbc.com/id/101261101|12/10/2013|0|19
http://www.cnbc.com/id/101262900|12/10/2013|0|31
http://www.cnbc.com/id/101261745|12/10/2013|0|18
http://www.cnbc.com/id/101259691|12/10/2013|0|12
http://www.cnbc.com/id/101261122|12/10/2013|-1|3
http://www.cnbc.com/id/101261468|12/10/2013|1|30
http://www.cnbc.com/id/101261716|12/10/2013|0|6
http://www.cnbc.com/id/101262899|12/10/2013|0|26
http://www.cnbc.com/id/101261802|12/10/2013|-1|4
http://www.cnbc.com/id/101261728|12/10/2013|0|33
http://www.cnbc.com/id/101263121|12/10/2013|0|9
http://www.cnbc.com/id/101260379|12/10/2013|0|46
http://www.cnbc.com/id/101260839|12/10/2013|0|14
http://www.cnbc.com/id/101260851|12/10/2013|1|34
http://www.cnbc.com/id/101261001|12/10/2013|0|41
http://www.cnbc.com/id/101260142|12/10/2013|0|35
http://www.cnbc.com/id/101263002|12/10/2013|0|27
http://www.cnbc.com/id/101261959|12/10/2013|1|21
http://www.cnbc.com/id/101260975|12/10/2013|1|40
http://www.cnbc.com/id/101262719|12/10/2013|0|37
http://www.cnbc.com/id/101261900|12/10/2013|-1|44
http://www.cnbc.com/id/101260493|12/10/2013|0|2
http://www.cnbc.com/id/101259624|12/10/2013|0|17
http://www.cnbc.com/id/101260922|12/10/2013|0|16
http://www.cnbc.com/id/101260600|12/10/2013|1|7
http://www.cnbc.com/id/101261784|12/10/2013|0|32
http://www.cnbc.com/id/101262784|12/10/2013|0|23
http://www.cnbc.com/id/101262702|12/10/2013|-1|39
http://www.cnbc.com/id/101262054|12/10/2013|0|11
http://www.cnbc.com/id/101260941|12/10/2013|0|24
http://www.cnbc.com/id/101260554|12/10/2013|0|47
http://www.cnbc.com/id/101260408|12/10/2013|0|42
http://www.cnbc.com/id/101260404|12/10/2013|0|36
http://www.cnbc.com/id/101262433|12/10/2013|0|38
http://www.cnbc.com/id/101262503|12/10/2013|1|43
http://www.cnbc.com/id/101263125|12/10/2013|0|22
http://www.cnbc.com/id/101262749|12/10/2013|0|1
http://www.cnbc.com/id/101259745|12/10/2013|0|5
http://www.cnbc.com/id/101260891|12/10/2013|0|25
http://www.cnbc.com/id/101259623|12/10/2013|0|8
http://www.cnbc.com/id/101263351|12/10/2013|0|15
http://www.cnbc.com/id/101261026|12/10/2013|0|29
http://www.cnbc.com/id/101262431|12/10/2013|0|20
http://www.cnbc.com/id/101260684|12/10/2013|1|13
http://www.cnbc.com/id/101260854|12/10/2013|1|10
http://www.cnbc.com/id/101257054|12/09/2013|1|10
http://www.cnbc.com/id/101256689|12/09/2013|0|7
http://www.cnbc.com/id/101258235|12/09/2013|0|23
http://www.cnbc.com/id/101258508|12/09/2013|0|8
http://www.cnbc.com/id/101258935|12/09/2013|1|32
http://www.cnbc.com/id/101259003|12/09/2013|0|36
http://www.cnbc.com/id/101258200|12/09/2013|1|29
http://www.cnbc.com/id/101257526|12/09/2013|0|9
http://www.cnbc.com/id/101258632|12/09/2013|1|17
http://www.cnbc.com/id/101259581|12/09/2013|0|20
http://www.cnbc.com/id/101256691|12/09/2013|1|15
http://www.cnbc.com/id/101258929|12/09/2013|0|41
http://www.cnbc.com/id/101229499|12/09/2013|0|33
http://www.cnbc.com/id/101257162|12/09/2013|0|14
http://www.cnbc.com/id/101258176|12/09/2013|0|40
http://www.cnbc.com/id/101258108|12/09/2013|0|38
http://www.cnbc.com/id/101256934|12/09/2013|0|37
http://www.cnbc.com/id/101258771|12/09/2013|1|12
http://www.cnbc.com/id/101259034|12/09/2013|0|19
http://www.cnbc.com/id/101256635|12/09/2013|0|27
http://www.cnbc.com/id/101259028|12/09/2013|0|31
