4/30/2013,14818.75,14839.8
4/29/2013,14712.55,14818.75
4/26/2013,14700.8,14712.55
4/25/2013,14676.3,14700.8
4/24/2013,14719.46,14676.3
4/23/2013,14567.17,14719.46
4/22/2013,14547.51,14567.17
4/19/2013,14537.14,14547.51
4/18/2013,14618.59,14537.14
4/17/2013,14756.78,14618.59
4/16/2013,14599.2,14756.78
4/15/2013,14865.06,14599.2
4/12/2013,14865.14,14865.06
4/11/2013,14802.24,14865.14
4/10/2013,14673.46,14802.24
4/9/2013,14613.48,14673.46
4/8/2013,14565.25,14613.48
4/5/2013,14606.11,14565.25
4/4/2013,14550.35,14606.11
4/3/2013,14662.01,14550.35
4/2/2013,14572.85,14662.01
4/1/2013,14578.54,14572.85
3/28/2013,14526.16,14578.54
3/27/2013,14559.65,14526.16
3/26/2013,14447.75,14559.65
3/25/2013,14512.03,14447.75
3/22/2013,14421.49,14512.03
3/21/2013,14511.73,14421.49
3/20/2013,14455.82,14511.73
3/19/2013,14452.06,14455.82
3/18/2013,14514.11,14452.06
3/15/2013,14539.14,14514.11
3/14/2013,14455.28,14539.14
3/13/2013,14450.06,14455.28
3/12/2013,14447.29,14450.06
3/11/2013,14397.07,14447.29
3/8/2013,14329.49,14397.07
3/7/2013,14296.24,14329.49
3/6/2013,14253.77,14296.24
3/5/2013,14127.82,14253.77
3/4/2013,14089.66,14127.82
3/1/2013,14054.49,14089.66
2/28/2013,14075.37,14054.49
2/27/2013,13900.13,14075.37
2/26/2013,13784.17,13900.13
2/25/2013,14000.57,13784.17
2/22/2013,13880.62,14000.57
2/21/2013,13927.54,13880.62
2/20/2013,14035.67,13927.54
2/19/2013,13981.76,14035.67
2/15/2013,13973.39,13981.76
2/14/2013,13982.91,13973.39
2/13/2013,14018.7,13982.91
2/12/2013,13971.24,14018.7
2/11/2013,13992.97,13971.24
2/8/2013,13944.05,13992.97
2/7/2013,13986.52,13944.05
2/6/2013,13979.3,13986.52
2/5/2013,13880.08,13979.3
2/4/2013,14009.79,13880.08
2/1/2013,13860.58,14009.79
1/31/2013,13910.42,13860.58
1/30/2013,13954.42,13910.42
1/29/2013,13881.93,13954.42
1/28/2013,13895.98,13881.93
1/25/2013,13825.33,13895.98
1/24/2013,13779.33,13825.33
1/23/2013,13712.21,13779.33
1/22/2013,13649.7,13712.21
1/18/2013,13596.02,13649.7
1/17/2013,13511.23,13596.02
1/16/2013,13534.89,13511.23
1/15/2013,13507.32,13534.89
1/14/2013,13488.43,13507.32
1/11/2013,13471.45,13488.43
1/10/2013,13391.82,13471.22
1/9/2013,13329.92,13390.51
1/8/2013,13377.42,13328.85
1/7/2013,13436.13,13384.29
1/4/2013,13391.05,13435.21
1/3/2013,13413.01,13391.36
1/2/2013,13104.3,13412.55
12/31/2012,12938.19,13104.14
12/28/2012,13095.08,12938.11
12/27/2012,13114.97,13096.31
12/26/2012,13138.85,13114.59
12/24/2012,13190.15,13139.08
12/21/2012,13309.95,13190.84
12/20/2012,13246.67,13311.72
12/19/2012,13351.04,13251.97
12/18/2012,13236.61,13350.96
12/17/2012,13135.17,13235.39
12/14/2012,13170.8,13135.01
12/13/2012,13241.38,13170.72
12/12/2012,13250.05,13245.45
12/11/2012,13170.34,13248.44
12/10/2012,13154.89,13169.88
12/7/2012,13072.87,13155.13
12/6/2012,13026.19,13074.04
12/5/2012,12948.96,13034.49
12/4/2012,12966.45,12951.78
12/3/2012,13027.73,12965.6
11/30/2012,13022.05,13025.58
11/29/2012,12977.35,13021.82
11/28/2012,12875.56,12985.11
11/27/2012,12963.38,12878.13
11/26/2012,13008.3,12967.37
11/23/2012,12833.13,13009.68
11/21/2012,12788.36,12836.89
11/20/2012,12790.89,12788.51
11/19/2012,12590.23,12795.96
11/16/2012,12542.31,12588.31
11/15/2012,12571.1,12542.38
11/14/2012,12746.54,12570.95
11/13/2012,12808.71,12756.18
11/12/2012,12815.93,12815.08
11/9/2012,12811.17,12815.39
11/8/2012,12932.81,12811.32
11/7/2012,13228.24,12932.73
11/6/2012,13113.89,13245.68
11/5/2012,13092.28,13112.44
11/2/2012,13233.39,13093.16
11/1/2012,13099.19,13232.62
10/31/2012,13107.44,13096.46
10/30/2012,13107.21,13107.21
10/26/2012,13104.22,13107.21
10/25/2012,13079.64,13103.68
10/24/2012,13103.53,13077.34
10/23/2012,13344.9,13102.53
10/22/2012,13344.28,13345.89
10/19/2012,13545.33,13343.51
10/18/2012,13553.24,13548.94
10/17/2012,13539.63,13557
10/16/2012,13423.84,13551.78
10/15/2012,13329.54,13424.23
10/12/2012,13325.62,13328.85
10/11/2012,13346.28,13326.39
10/10/2012,13473.53,13344.97
10/9/2012,13582.88,13473.53
10/8/2012,13610.38,13583.65
10/5/2012,13569.18,13610.15
10/4/2012,13495.18,13575.36
10/3/2012,13479.21,13494.61
10/2/2012,13515.3,13482.36
10/1/2012,13437.66,13515.11
9/28/2012,13485.89,13437.13
9/27/2012,13413.47,13485.97
9/26/2012,13457.86,13413.51
9/25/2012,13559.92,13457.55
9/24/2012,13577.85,13558.92
9/21/2012,13597.24,13579.47
9/20/2012,13575.17,13596.93
9/19/2012,13565.41,13577.96
9/18/2012,13552.33,13564.64
9/17/2012,13588.57,13553.1
9/14/2012,13540.4,13593.37
9/13/2012,13329.71,13539.86
9/12/2012,13321.62,13333.35
9/11/2012,13254.6,13323.36
9/10/2012,13308.56,13254.29
9/7/2012,13289.53,13306.64
9/6/2012,13045.23,13292
9/5/2012,13036.09,13047.48
9/4/2012,13092.15,13035.94
8/31/2012,13002.72,13090.84
8/30/2012,13101.29,13000.71
8/29/2012,13103.46,13107.48
8/28/2012,13122.74,13102.99
8/27/2012,13157.74,13124.67
8/24/2012,13052.82,13157.97
8/23/2012,13171.37,13057.46
8/22/2012,13198.31,13172.76
8/21/2012,13272.1,13203.58
8/20/2012,13274.58,13271.64
8/17/2012,13251.2,13275.2
8/16/2012,13163.24,13250.11
8/15/2012,13157.47,13164.78
8/14/2012,13168.11,13172.14
8/13/2012,13204.93,13169.43
8/10/2012,13163.15,13207.95
8/9/2012,13174.73,13165.19
8/8/2012,13158.1,13175.64
8/7/2012,13118.65,13168.6
8/6/2012,13099.88,13117.51
8/3/2012,12884.82,13096.17
8/2/2012,12969.7,12878.88
8/1/2012,13007.47,12971.06
7/31/2012,13071.72,13008.68
7/30/2012,13075.35,13073.01
7/27/2012,12888.91,13075.66
7/26/2012,12680.59,12887.93
7/25/2012,12617.77,12676.05
7/24/2012,12720.93,12617.32
7/23/2012,12820.45,12721.46
7/20/2012,12942.68,12822.57
7/19/2012,12909.61,12943.36
7/18/2012,12796.98,12908.7
7/17/2012,12728.73,12805.54
7/16/2012,12776.33,12727.21
7/13/2012,12573.73,12777.09
7/12/2012,12602.71,12573.27
7/11/2012,12653.04,12604.53
7/10/2012,12733.87,12653.12
7/9/2012,12772.02,12736.29
7/6/2012,12889.4,12772.47
7/5/2012,12941.85,12896.67
7/3/2012,12868.06,12943.82
7/2/2012,12879.71,12871.39
6/29/2012,12604.6,12880.09
6/28/2012,12626.25,12602.26
6/27/2012,12532.93,12627.01
6/26/2012,12503.57,12534.67
6/25/2012,12639.8,12502.66
6/22/2012,12574.82,12640.78
6/21/2012,12823.1,12573.57
6/20/2012,12837.1,12824.39
6/19/2012,12744.62,12837.33
6/18/2012,12767.02,12741.82
6/15/2012,12652.21,12767.17
6/14/2012,12497.89,12651.91
6/13/2012,12566.38,12496.38
6/12/2012,12412.07,12573.8
6/11/2012,12553.81,12411.23
6/8/2012,12460.81,12554.2
6/7/2012,12416.53,12460.96
6/6/2012,12125,12414.79
6/5/2012,12101.08,12127.95
6/4/2012,12119.85,12101.46
6/1/2012,12391.56,12118.57
5/31/2012,12414.41,12393.45
5/30/2012,12579.02,12419.86
5/29/2012,12454.83,12580.69
5/25/2012,12530.74,12454.83
5/24/2012,12491.91,12529.75
5/23/2012,12501.52,12496.15
5/22/2012,12505.38,12502.81
5/21/2012,12369.15,12504.48
5/18/2012,12443.02,12369.38
5/17/2012,12598.32,12442.49
5/16/2012,12617.32,12598.55
5/15/2012,12695.05,12632
5/14/2012,12818.49,12695.35
5/11/2012,12851.79,12820.6
5/10/2012,12831.58,12855.04
5/9/2012,12921.81,12835.06
5/8/2012,13000.73,12932.09
5/7/2012,13035.85,13008.53
5/4/2012,13204.62,13038.27
5/3/2012,13267.59,13206.59
5/2/2012,13278.11,13268.57
5/1/2012,13214.16,13279.32
4/30/2012,13228.31,13213.63
4/27/2012,13204.7,13228.31
4/26/2012,13090.11,13204.62
4/25/2012,12997.69,13090.72
4/24/2012,12927.77,13001.56
4/23/2012,13028.2,12927.17
4/20/2012,12964.48,13029.26
4/19/2012,13028.73,12964.1
4/18/2012,13114.56,13032.75
4/17/2012,12921.79,13115.54
4/16/2012,12850.88,12921.41
4/13/2012,12986.2,12849.59
4/12/2012,12806.45,12986.58
4/11/2012,12716.92,12805.39
4/10/2012,12929.44,12715.93
4/9/2012,13057.57,12929.59
4/5/2012,13067.18,13060.14
4/4/2012,13198.19,13074.75
4/3/2012,13258.96,13199.55
4/2/2012,13211.36,13264.49
3/30/2012,13147.94,13212.04
3/29/2012,13125.99,13145.82
3/28/2012,13195.39,13126.21
3/27/2012,13242.09,13197.73
3/26/2012,13082.62,13241.63
3/23/2012,13045.99,13080.73
3/22/2012,13124.4,13046.14
3/21/2012,13170.79,13124.62
3/20/2012,13238.45,13170.19
3/19/2012,13231.94,13239.13
3/16/2012,13253.51,13232.62
3/15/2012,13192.97,13252.76
3/14/2012,13177.15,13194.1
3/13/2012,12953.2,13177.68
3/12/2012,12920.58,12959.71
3/9/2012,12908.62,12922.02
3/8/2012,12835.53,12907.94
3/7/2012,12756.12,12837.33
3/6/2012,12958.65,12759.15
3/5/2012,12977.34,12962.81
3/2/2012,12980.75,12977.57
3/1/2012,12952.29,12980.3
2/29/2012,13005.42,12952.07
2/28/2012,12976.74,13005.12
2/27/2012,12981.13,12981.51
2/24/2012,12981.2,12982.95
2/23/2012,12937.08,12984.69
2/22/2012,12966.22,12938.67
