Query: "DOW". sites: "http://money.cnn.com/" + dateToSearch.strftime("%Y"), "http://www.bloomberg.com/news/", "http://www.rttnews.com/", "http://www.reuters.com/finance", "money.usnews.com", "www.ft.com/home/us", "http://www.cnbc.com/". 
The object of this was to predict the DOW for three test dates.
Observations: The results were very successful! More testing is needed.
http://money.cnn.com/2012/04/11/markets/spain-italy/|04/11/2012|0|4
http://money.cnn.com/2012/04/10/news/international/oecd/|04/10/2012|0|14
http://money.cnn.com/2012/04/10/markets/best-buy/|04/10/2012|1|1
http://money.cnn.com/2012/04/10/markets/stocks/|04/10/2012|0|0
http://money.cnn.com/2012/04/10/markets/alcoa-earnings/|04/10/2012|-1|2
http://www.cnbc.com/id/47008137|04/10/2012|1|25
http://money.cnn.com/2012/04/10/pf/investing-Shiller.moneymag/|04/10/2012|-1|4
http://money.cnn.com/2012/04/10/news/economy/bush-speech/|04/10/2012|-1|13
http://money.cnn.com/2012/04/10/technology/startups/instagram-facebook/|04/10/2012|1|10
http://money.cnn.com/2012/04/10/news/economy/mortgages-principal-reduction/|04/10/2012|1|15
http://www.cnbc.com/id/47006533|04/10/2012|0|21
http://money.cnn.com/2012/04/10/pf/taxes/obama-buffett-rule/|04/10/2012|-1|11
http://money.cnn.com/2012/04/10/technology/att-verizon-landlines/|04/10/2012|-1|6
http://money.cnn.com/2012/04/10/technology/yahoo/|04/10/2012|0|5
http://money.cnn.com/2012/04/10/news/economy/refineries-gas-prices/|04/10/2012|-1|16
http://www.cnbc.com/id/47008024|04/10/2012|1|23
http://money.cnn.com/2012/04/10/technology/apple_market_cap/|04/10/2012|0|9
http://www.bloomberg.com/news/2012-04-09/profit-growth-stalls-as-european-slump-hampers-recovery.html|04/10/2012|-1|20
http://money.cnn.com/2012/04/10/news/economy/paul-ryan-tax-reform/|04/10/2012|0|17
http://www.cnbc.com/id/47009115|04/10/2012|-1|24
http://money.usnews.com/money/personal-finance/articles/2012/04/09/9-ways-to-cut-summer-energy-costs|04/10/2012|1|26
http://money.cnn.com/2012/04/10/news/economy/consumer_bureau_mortgages/|04/10/2012|0|12
http://money.cnn.com/2012/04/10/markets/sony/|04/10/2012|0|3
http://www.bloomberg.com/news/2012-04-10/u-s-stock-index-futures-gain-as-alcoa-kicks-off-reports.html|04/10/2012|0|18
http://money.cnn.com/2012/04/10/markets/thebuzz/|04/10/2012|-1|7
http://www.cnbc.com/id/46466654|04/10/2012|1|19
http://www.cnbc.com/id/47005426|04/10/2012|0|22
http://money.cnn.com/2012/04/10/news/companies/stand-your-ground-companies/|04/10/2012|0|8
http://www.cnbc.com/id/46994752|04/09/2012|0|13
http://www.cnbc.com/id/46998860|04/09/2012|1|0
http://www.bloomberg.com/news/2012-04-09/s-p-500-futures-asian-stocks-decline-as-yen-strengthens.html|04/09/2012|0|15
http://money.cnn.com/2012/04/09/technology/aol-microsoft/|04/09/2012|0|9
http://money.cnn.com/2012/04/09/markets/stocks/|04/09/2012|0|1
http://money.cnn.com/2012/04/09/pf/taxes/buffett-rule/|04/09/2012|-1|11
http://money.cnn.com/2012/04/09/markets/earnings-preview/|04/09/2012|-1|6
http://www.bloomberg.com/news/2012-04-09/jobs-pose-challenge-s-p-500-has-overcome-nine-times.html|04/09/2012|-1|17
http://www.bloomberg.com/news/2012-04-09/s-p-500-correlation-bets-increase-as-vix-rebounds-22-.html|04/09/2012|0|18
http://www.rttnews.com/1856467/optimer-terminates-michael-chang-as-chairman-john-prunty-as-cfo.aspx|04/09/2012|0|20
http://www.cnbc.com/id/46991300|04/09/2012|0|19
http://money.cnn.com/2012/04/09/news/international/china-inflation/|04/09/2012|1|4
http://money.cnn.com/2012/04/09/real_estate/mortgage-settlement-faq/|04/09/2012|-1|16
http://money.cnn.com/2012/04/09/markets/premarkets/|04/09/2012|0|2
http://money.cnn.com/2012/04/09/markets/thebuzz/|04/09/2012|-1|3
http://money.cnn.com/2012/04/09/technology/facebook_acquires_instagram/|04/09/2012|1|7
http://money.cnn.com/2012/04/09/technology/ATT-sells-yellow-pages/|04/09/2012|0|5
http://money.cnn.com/2012/04/09/markets/avon-ceo/|04/09/2012|0|8
http://money.cnn.com/2012/04/09/technology/second_screens/|04/09/2012|1|14
http://money.cnn.com/2012/04/09/news/economy/mortgages-principal-reduction/|04/09/2012|-1|10
http://money.cnn.com/2012/04/09/news/international/world-bank/|04/09/2012|0|12
http://money.cnn.com/2012/04/08/markets/stocks-lookahead/|04/08/2012|0|0
http://www.cnbc.com/id/46968479|04/07/2012|1|3
http://www.reuters.com/finance/stocks/companyProfile?symbol=MSCI.N|04/07/2012|0|2
http://www.reuters.com/finance/stocks/companyProfile?symbol=LYB|04/07/2012|1|1
http://www.google.com/aclk?sa=L&ai=C4ToiwrrBUvLUKs-4-QOeroHgAa6twKACxtvi0k_wqr2OAQgAEAMgx-bxHSgDUL2i0oQBYMnGiI3kpIgUyAEBqgQkT9AyOB64fY7-PPtAtMGQidzcLHyY8RJKvXIDCe6hp7iAoE9ugAfizIsEkAcB&sig=AOD64_2jG9hc-GGl1taqtcwpASGPC6fgeA&adurl=http://rover.ebay.com/rover/1/711-42618-2056-0/2%3Fmpre%3Dhttp%253A%252F%252Fwww.ebay.com%252Fsch%252Fi.html%253F_nkw%253Do%252520r%26keyword%3Do%2Br%26crlp%3D21298960958_2416792%26MT_ID%3D69%26geo_id%3D10232%26adpos%3D1t3%26device%3Dc&ba=1|04/06/2012|0|21
http://money.cnn.com/2012/04/06/markets/bondcenter/treasuries-jobs-stocks/|04/06/2012|0|3
http://www.google.com/aclk?sa=L&ai=C4ToiwrrBUvLUKs-4-QOeroHgAa6twKACxtvi0k_wqr2OAQgAEAMgx-bxHSgDUL2i0oQBYMnGiI3kpIgUyAEBqgQkT9AyOB64fY7-PPtAtMGQidzcLHyY8RJKvXIDCe6hp7iAoE9ugAfizIsEkAcB&sig=AOD64_2jG9hc-GGl1taqtcwpASGPC6fgeA&adurl=http://rover.ebay.com/rover/1/711-42618-2056-0/2%3Fmpre%3Dhttp%253A%252F%252Fwww.ebay.com%252Fsch%252Fi.html%253F_nkw%253Do%252520r%26keyword%3Do%2Br%26crlp%3D21298960958_2416792%26MT_ID%3D69%26geo_id%3D10232%26adpos%3D1t3%26device%3Dc|04/06/2012|0|2
http://money.cnn.com/2012/04/06/news/economy/mid-year-budget/|04/06/2012|0|15
http://money.cnn.com/2012/04/04/news/companies/best-advice-alleycorp-kevin-ryan.fortune/|04/06/2012|-1|5
http://money.cnn.com/2012/04/06/technology/twitter-spam-lawsuit/|04/06/2012|1|6
http://money.cnn.com/2012/04/06/news/economy/treasury-gm-pay/|04/06/2012|0|14
http://money.cnn.com/2012/04/06/markets/thebuzz/|04/06/2012|-1|4
http://money.cnn.com/2012/04/05/technology/startups/designers/|04/06/2012|1|7
http://money.cnn.com/2012/04/06/pf/expert/world-investment.moneymag/|04/06/2012|-1|11
http://www.bloomberg.com/news/2012-04-05/u-s-stocks-fall-as-s-p-500-has-worst-weekly-drop-in-2012.html|04/06/2012|-1|17
http://www.bloomberg.com/news/2012-04-05/traders-eye-45-minute-window-after-good-friday-report.html|04/06/2012|0|16
http://money.cnn.com/2012/04/06/news/economy/jobs-report-unemployment/|04/06/2012|0|13
http://money.cnn.com/2012/04/05/news/economy/obama-jobs-record/|04/06/2012|0|9
http://money.cnn.com/2012/04/06/real_estate/mortgage-settlement/|04/06/2012|-1|12
http://www.bloomberg.com/news/2012-04-06/asian-stocks-won-drop-on-europe-concern-s-p-500-futures-rise.html|04/06/2012|-1|18
http://money.cnn.com/2012/04/06/news/economy/jobs-report-underemployment/|04/06/2012|-1|8
http://money.cnn.com/2012/04/06/pf/health-care-costs/|04/06/2012|-1|10
http://www.bloomberg.com/news/2012-04-04/u-s-stock-index-futures-drop-after-spanish-debt-auction.html|04/05/2012|-1|22
http://money.cnn.com/2012/04/05/markets/premarkets/|04/05/2012|0|2
http://money.cnn.com/2012/04/05/news/companies/kozlowski-tyco-parole/|04/05/2012|0|5
http://money.cnn.com/2012/04/05/technology/huffington-post/|04/05/2012|0|3
http://money.cnn.com/2012/04/05/news/economy/jobless-claims/|04/05/2012|0|8
