Query: Each Company individually, Sites: "http://money.cnn.com/", "http://www.bloomberg.com/news/", "http://www.rttnews.com/", "http://www.reuters.com/finance", "money.usnews.com", "www.ft.com/home/us", "http://www.cnbc.com/",  "fool.com", "zacks.com"
Notes: This is the first test with data that we are trying to put into our product!

http://www.fool.com/investing/general/2013/11/30/this-weeks-top-3-dow-stocks.aspx|11/30/2013|0|"Caterpillar Inc"|2
http://www.fool.com/investing/beginning/2013/11/30/1-compelling-reason-the-dow-may-soar-into-2014.aspx|11/30/2013|0|"Caterpillar Inc"|3
http://www.fool.com/how-to-invest/personal-finance/taxes/2013/11/30/take-tax-losses-without-missing-the-next-rally.aspx|11/30/2013|0|"Caterpillar Inc"|0
http://www.fool.com/investing/general/2013/11/30/how-to-profit-from-the-gulf-of-mexico-being-back-i.aspx|11/30/2013|0|"Chevron"|0
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"Chevron"|1
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"Cisco Systems"|0
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"DuPont"|0
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"General Electric"|0
http://www.bloomberg.com/news/2013-11-30/canada-s-dollar-weakens-a-second-month-amid-stimulus-speculation.html|11/30/2013|0|"Goldman Sachs Group"|0
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"Home Depot"|1
http://www.fool.com/investing/general/2013/11/30/steer-clear-of-sears.aspx|11/30/2013|0|"Home Depot"|0
http://www.fool.com/investing/general/2013/11/30/is-forbes-right-about-mcdonalds-brand-value.aspx|11/30/2013|0|"International Business Machines"|1
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"Johnson and Johnson" OR "Johnson & Johnson"|0
http://www.fool.com/investing/general/2013/11/30/is-bank-of-america-unbuyable.aspx|11/30/2013|0|"JP Morgan"|0
http://www.rttnews.com/2231829/india-s-satya-nadella-joins-mulally-as-lead-contenders-for-microsoft-top-job.aspx|11/30/2013|0|"Microsoft Corp" OR "Microsoft Corporation"|1
http://www.reuters.com/finance/stocks/companyOfficers?symbol=DV|11/30/2013|0|"Microsoft Corp" OR "Microsoft Corporation"|2
http://www.fool.com/investing/general/2013/11/30/is-cadillac-about-to-revive-the-eldorado.aspx|11/30/2013|0|"Nike"|6
http://www.fool.com/investing/general/2013/11/30/just-do-it-and-buy-nike.aspx|11/30/2013|0|"Nike"|1
http://www.fool.com/investing/general/2013/11/30/best-sports-apparel-stock-nike-under-armour-or-lul.aspx|11/30/2013|0|"Nike"|0
http://www.fool.com/investing/beginning/2013/11/30/1-compelling-reason-the-dow-may-soar-into-2014.aspx|11/30/2013|0|"Nike"|2
http://www.fool.com/investing/general/2013/11/30/the-3-dow-stocks-you-werent-thankful-for-this-past.aspx|11/30/2013|0|"Pfizer"|1
